author1_last_name,author1_first_name,author2_last_name,author2_first_name,editor1_last_name,editor1_first_name,title,original_date_of_publication,second_or_later_date_of_publication,volume,publisher,publisher_location,number_of_pages,dictation,name_of_transcriber,translation,name_of_translator,summary,occupations,date_of_birth,date_of_death,place_of_birth,other_places_lived
Allin,"Benjamin Casey, III",N/A,N/A,N/A,N/A,Reaching for the sea,N/A,1956,N/A,Meador Publishing Co.,Boston,294 p,N/A,N/A,N/A,N/A,"Allin, a civil engineer and expert on port construction, tells about his extensive work at the ports of Houston, Stockton, San Francisco, The Dalles (Oregon), Miami, and Port Bhavnagar, India. He also describes his world travels, 1906-10, illustrated with many photographs.",N/A,1886,1960,N/A,N/A
Allison,John Moore,N/A,N/A,N/A,N/A,"Ambassador from the prairie; or, Allison wonderland",N/A,1973,N/A,Houghton Mifflin Co.,Boston,400 p,N/A,N/A,N/A,N/A,"The author, who started without private means or public influence, writes of his thirty-year career in the Foreign Service, beginning as a clerk and ending as ambassador. He was especially concerned with aspects of American foreign policy with respect to Asia.",N/A,1905,N/A,N/A,N/A
Allyn,Joseph Pratt,N/A,N/A,Nicolson,John,"The Arizona of Joseph Pratt Allyn: letters from a pioneer judge: observations and travels, 1863-1866",N/A,1974,N/A,University of Arizona Press,Tucson,284 p,N/A,N/A,N/A,N/A,"Allyn, appointed to the first supreme court of the Arizona Territory, wrote these letters to his newspaper editor friend Charles Warner, recording his travels, information about settlements and outposts, mining operations, Indians, Arizona pioneers, and Mexicans. The letters reflect his faith and enthusiasm in Arizona's future as a great mining and ranching state.",N/A,1833,1869,N/A,N/A
Almirall,Leon Vincent,N/A,N/A,N/A,N/A,From college to cow country,N/A,1956,N/A,"The Caxton Printers, Ltd.","Caldwell, Idaho",471 p,N/A,N/A,N/A,N/A,"A college graduate raised in Brooklyn, in 1906 he went to Colorado to become a rancher. A tenderfoot, then a cowboy, he started his own ranch in the high Rockies.",N/A,1884,N/A,N/A,N/A
Alsop,Guliema Fell,N/A,N/A,N/A,N/A,Deer Creek; the story of a golden childhood,N/A,1947,N/A,Vanguard Press,New York,310 p,N/A,N/A,N/A,N/A,"Describes the author's middle-class childhood in the 1880's, the strong influence of her Grandma May in rural Deer Creek, Pennsylvania, and of her father in his Brooklyn ministry at St. Ann's Episcopal Church. Ambivalence about being a lady, nostalgia for innocence, and respect for learned obedience to the rules of survival.",N/A,1881,1978,N/A,N/A
Alsop,Stewart Johonnot Oliver,N/A,N/A,N/A,N/A,Stay of execution; a sort of memoir,N/A,1973,N/A,J.B. Lippincott Co.,Philadelphia,312 p,N/A,N/A,N/A,N/A,"In 1971 he discovered he had a rare form of leukemia. His book describes his fear and understanding of the disease, his efforts to prepare for his death and yet to survive. He lived as a journalist, with a regular column in Newsweek.",N/A,1914,1974,N/A,N/A
Alsop,Susan Mary (Jay) Patten,N/A,N/A,N/A,N/A,To Marietta from Paris,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"These letters were written during the fifteen-year period the author spent in Paris as the wife of Bill Patten, a Foreign Service reserve officer. She describes to her friend Marietta Tree her social life, her observations of people and politics, and her own well-considered opinions with style, wit, and intelligence.",N/A,1919,N/A,N/A,N/A
Alston,Walter Emmons,N/A,N/A,Tobin,Jack,A year at a time,N/A,1976,N/A,Word Books,"Waco, Texas",212 p,N/A,N/A,N/A,N/A,"Emphasizing landmark ballgames, Walter 'Smokey' Alston describes his career as a baseball manager, moving up from the minor leagues, at 44, to a 23-year job with the Dodgers in Brooklyn and Los Angeles.",N/A,1911,N/A,N/A,N/A
Alta,N/A,N/A,N/A,N/A,N/A,Momma: a start on all the untold stories,N/A,1974,N/A,Times Change Press,New York,76 p,N/A,N/A,N/A,N/A,"A poet closely identified with the Women's Liberation Movement writes of love, motherhood, independence, freedom, and of the importance of learning to live with the paradox of love and independence.",N/A,1942,N/A,N/A,N/A
Altman,Irvin Larry,N/A,N/A,N/A,N/A,Call of the cricket,N/A,1978,N/A,Celestial Arts,"Millbrae, California",164 p,N/A,N/A,N/A,N/A,"Harsh memoirs of a 'gentleman thief con man', from unhappy childhood (including sexual initiation by an aunt on the day of his bar mitzvah) to criminal adulthood. He was encouraged to write it all down by a former school-teacher cellmate at Folsom Prison.",N/A,1928,N/A,N/A,N/A
Alvarez,Walter Clement,N/A,N/A,N/A,N/A,Alvarez on Alvarez,N/A,1977,N/A,Strawberry Hill Press,San Francisco,152 p,N/A,N/A,N/A,N/A,"Alvarez looks back on 93 years as physician and son of a physician, researcher, and medical writer. His research on stomach and intestinal disorders at the Mayo Clinic frequently pointed up emotional causes as well as physiological ones, leading him to write books for lay persons on nervous disorders.",N/A,1884,1978,N/A,N/A
Alvarez,Walter Clement,N/A,N/A,N/A,N/A,Incurable physician: an autobiography,1963,N/A,N/A,"Prentice-Hall, Inc.","Englewood Cliffs, New Jersey",274 p,N/A,N/A,N/A,N/A,"Because of his popular newspaper column he became known as 'America's family doctor,' a kindly man who cares about his patients. His book, like his column, also depicts him as an outspoken critic on many subjects, including Freud, psychoanalysis, conformity, and religion.",N/A,1884,1978,N/A,N/A
Alvin,Joe (Joseph A. Czyzewski),N/A,N/A,N/A,N/A,Light of Notre Dame,N/A,1978,N/A,Dorrance & Co.,Philadelphia,235 p,N/A,N/A,N/A,N/A,Alvin uses 'The Lady of the Golden Dome of the University of Notre Dame' as the inspiration of his life and the motif of this book. He focuses on his career as a journalist in Chicago and a public relations man in Hollywood. He particularly enjoyed his stint as head of the News and Special Events of the NBC Pacific Division during World War II.,N/A,1908,N/A,N/A,N/A
Alzado,Lyle Martin,N/A,N/A,Zimmerman,Paul,Mile high: the story of Lyle Alzado and the amazing Denver Broncos,N/A,1978,N/A,Atheneum,New York,230 p,N/A,N/A,N/A,N/A,"This account of a Denver Broncos football player emphasizes his rags-to-riches rise from a Brooklyn slum to Yankton College (South Dakota) to the 1978 Super Bowl (the Broncos lost to Dallas). It juxtaposes Alzado's enormous size (6'3', 260 pounds) and fierce behavior on the football field with his gentle treatment of his wife and his philanthropic endeavors for handicapped children.",N/A,1949,N/A,N/A,N/A
Ameringer,Oscar,N/A,N/A,N/A,N/A,If you don't weaken: the autobiography of Oscar Ameringer,1940,1969,N/A,Greenwood Press,New York,476 p,N/A,N/A,N/A,N/A,"Ameringer narrates his activities as a lifelong socialist committed to devoting his full efforts to unionizing laborers, organizing strikes and political protests, publishing antiwar and various other Socialist statements. After studying art in Munich, Ameringer lived in Milwaukee, Louisiana, Texas, and Illinois, ever fighting the good fight.",N/A,1870,1943,N/A,N/A
Ames,Edward Scribner,N/A,N/A,Ames,Van Meter,Beyond theology: the autobiography of Edward Scribner Ames,N/A,1959,N/A,University of Chicago Press,Chicago,223 p,N/A,N/A,N/A,N/A,"Ames, a professor of philosophy at Butler College (Indianapolis) and at the University of Chicago, interweaves a narrative of his childhood, education, and career with a spiritual autobiography and statement of his philosophical and theological views as a minister in the Disciples of Christ church. He favors 'practical' rather than doctrinaire faith and writes with thoughtful, articulate candor.",N/A,1870,1958,N/A,N/A
Ames,Oakes,N/A,N/A,Plimpton,Pauline Ames,Oakes Ames: jottings of a Harvard botanist 1874-1950,N/A,1979,N/A,Harvard University Press,"Cambridge, Massachusetts",401 p,N/A,N/A,N/A,N/A,"This collection of writings, diaries and letters portrays Ames as a botanist, a world authority on orchids, a teacher and administrator, a sportsman, a traveler, and a family man. His letters reveal his ardent devotion to his career and to his wife.",N/A,1874,1950,N/A,N/A
Amram,David,N/A,N/A,N/A,N/A,Vibrations: The adventures and musical times of David Amram,N/A,1968,N/A,The Macmillan Co.,New York,469 p,N/A,N/A,N/A,N/A,"The story of Amram's lifelong love of music, his education and experience with music from his first instrument — a Boy Scout bugle — to his tenure as composer in residence with the New York Philharmonic and the performance of his own compositions by major orchestras.",N/A,1930,N/A,N/A,N/A
Anderson,Clinton Presba,N/A,N/A,Viorst,Milton,Outsider in the senate: Senator Clinton Anderson's memoirs,N/A,1970,N/A,World Publishers,New York,328 p,N/A,N/A,N/A,N/A,"Major events of the 1950's and 60's, enlivened with anecdotal material by the chairman of the Joint Committee on Atomic Energy, the Senate Aeronautical and Space Sciences Committee, and the Senate Interior Committee.",N/A,1895,N/A,N/A,N/A
Anderson,Edna M.,N/A,N/A,N/A,N/A,From sunflowers to bluebonnets,N/A,1974,N/A,The Naylor Co.,"San Antonio, Texas",110 p,N/A,N/A,N/A,N/A,"Anderson recalls her years as a school teacher, particularly the first years at a one-room country school in eastern Kansas and her last years in a larger school in a southern Texas town.",N/A,1907,N/A,N/A,N/A
Anderson,Elizabeth Prall,N/A,N/A,Kelly,Gerald R.,Miss Elizabeth: a memoir,N/A,1969,N/A,"Little, Brown and Co.",Boston,315 p,N/A,N/A,N/A,N/A,"A fascinating memoir by Sherwood Anderson's wife (1922-27) written after he summarily dismissed her. During her marriage to Anderson she ran a bookstore in New York and knew many authors, whose personalities and idiosyncrasies she describes anecdotally.",N/A,1884,N/A,N/A,N/A
Anderson,Enoch,N/A,N/A,Bellas,Henry Hobart,Personal recollections of Captain Enoch Anderson,1969,1971,N/A,New York Times,New York,61 p,N/A,N/A,N/A,N/A,"Written to his nephew, these letters constitute a brief and sketchy record of military life in the Delaware regiment.",N/A,1753,1824,N/A,N/A
Anderson,George,N/A,N/A,Burick,Si,Main spark: Sparky Anderson and the Cincinnati Reds,N/A,1978,N/A,Doubleday & Co.,"Garden City, New York",239 p,N/A,N/A,N/A,N/A,"Anderson explains his philosophy as a three-time pennant winner, recounts experiences with notable players, and shares memorable games.",N/A,1934,N/A,N/A,N/A
Anderson,Heartley William,N/A,N/A,Klosinski,Emil,"Notre Dame, Chicago Bears, and Hunk: football memoirs in highlight",N/A,1976,N/A,Florida Sun-Gator Pub.,"Oviedo, Florida",191 p,N/A,N/A,N/A,N/A,"Anderson recounts his days as a football player for Notre Dame, his experiences as a coach at various universities, and his accounts of games.",N/A,1898,N/A,N/A,N/A
Anderson,Jack Northman,N/A,N/A,Clifford,George,The Anderson papers,N/A,1973,N/A,Random House,New York,275 p,N/A,N/A,N/A,N/A,Anderson discusses the power of the press as an adversary to politicians and relates various political events.,N/A,1922,N/A,N/A,N/A
Anderson,John Murray,N/A,N/A,Anderson,Hugh Abercrombie,Out without my rubbers: the memoirs of John Murray Anderson,N/A,1954,N/A,Library Publishers,New York,242 p,N/A,N/A,N/A,N/A,A theatrical director describes his productions in various settings and his interactions with famous individuals.,N/A,1886,1954,N/A,N/A
Anderson,Leila W.,N/A,N/A,Dexter,Harriet Harmon,Pilgrim circuit rider,N/A,1960,N/A,Harper & Brothers Publishers,New York,200 p,N/A,N/A,N/A,N/A,A Congregational missionary shares her early life experiences and observations in rural America.,N/A,N/A,N/A,N/A,N/A
Anderson,Margaret C.,N/A,N/A,Munson,Gorham,The fiery fountains,1951,1969,N/A,Horizon,New York,242 p,N/A,N/A,N/A,N/A,"A prominent member of art circles recounts her life experiences and friendship with Georgette Leblanc, including emotions tied to her friend's death.",N/A,1890,1973,N/A,N/A
Anderson,Marian,N/A,N/A,N/A,N/A,"My Lord, what a morning: an autobiography",N/A,1956,N/A,The Viking Press,New York,312 p,N/A,N/A,N/A,N/A,An inspiring story of the author's journey in the concert world amidst racial prejudice and personal determination.,N/A,1902,N/A,N/A,N/A
Anderson,Mary,N/A,N/A,Winslow,Man. N,Woman at work: the autobiography of Mary Anderson,1951,1973,N/A,Greenwood Press,"Westport, Connecticut",266 p,N/A,N/A,N/A,N/A,The life story of a working woman and her contributions to women's advancements through her career as a union organizer.,N/A,1872,1964,N/A,N/A
Anderson,Maxwell,N/A,N/A,Avery,Laurence G.,"Dramatist in America: letters of Maxwell Anderson, 1912-1958",N/A,1977,N/A,University of North Carolina Press,Chapel Hill,366 p,N/A,N/A,N/A,N/A,"In letters, Anderson reflects on his careers in various literary fields and his philosophies regarding theater.",N/A,1888,1959,N/A,N/A
Anderson,"Richard Clough, Jr.",N/A,N/A,Tischendorf,Alfred,"The diary and journal of Richard Clough Anderson, Jr.: 1814-1826",N/A,1964,N/A,Duke University Press,"Durham, North Carolina",342 p,N/A,N/A,N/A,N/A,"Anderson's diary provides insights on political and social issues during his time, along with personal and family reflections.",N/A,1750,1826,N/A,N/A
Anderson,Sherwood,N/A,N/A,Jones,Howard Mumford,Letters,N/A,1953,N/A,"Little, Brown and Co.",Boston,467 p,N/A,N/A,N/A,N/A,"The letters of this author span the years 1916-1944 and are addressed to friends, relatives, other writers, and publishers.",N/A,1876,1941,N/A,N/A
Anderson,Sherwood,N/A,N/A,White,Ray Lewis,Return to Winesburg: selections from four years of writing for a country newspaper,N/A,1967,N/A,The University of North Carolina Press,Chapel Hill,223 p,N/A,N/A,N/A,N/A,"Having achieved literary and social success after the publication of Winesburg, Ohio, Anderson sought to relive his youth in rural America.",N/A,1876,1941,N/A,N/A
Anderson,Sherwood,N/A,N/A,White,Ray Lewis,Sherwood Anderson/Gertrude Stein: correspondence and personal essays,N/A,1972,N/A,University of North Carolina Press,Chapel Hill,130 p,N/A,N/A,N/A,N/A,A record of the unlikely literary friendship between Midwestern ex-businessman Anderson and sophisticated esthete Stein.,N/A,1876,1941,N/A,N/A
Anderson,Sherwood,N/A,N/A,White,Ray Lewis,A story teller's story: a critical text,1924,1968,N/A,The Press of Case Western Reserve University,Cleveland,360 p,N/A,N/A,N/A,N/A,"Written at the height of his popularity, this work gives authenticity to Anderson's 'legends' — his impoverished childhood, his parents, and his revolt from business life.",N/A,1876,1941,N/A,N/A
Anderson,Sherwood,N/A,N/A,White,Ray Lewis,Tar: a midwest childhood: a critical text,1926,1969,N/A,The Press of Case Western Reserve University,Cleveland,257 p,N/A,N/A,N/A,N/A,"A semi-fictional memoir of his pastoral, gently sad boyhood about growing up, his grief at his mother's death, and his acceptance of loss.",N/A,1876,1941,N/A,N/A
Andrews,Eliza Frances,N/A,N/A,King,Spencer Bidwell Jr.,"War-time journal of a Georgia girl, 1864-1865",1908,1976,N/A,Cherokee Publishing Co.,Atlanta,396 p,N/A,N/A,N/A,N/A,The diary of a young Southern woman reflects the rebel philosophy after the Civil War as she chronicles her adventures.,N/A,1840,1939,N/A,N/A
Andrews,Fannie Fern,N/A,N/A,,,Memory pages of my life,N/A,1948,N/A,Talisman Press,Boston,205 p,N/A,N/A,N/A,N/A,"Her autobiography includes brief recollections of childhood, with a major focus on her career.",N/A,1867,1950,N/A,N/A
Andrews,Marietta,N/A,N/A,,,Memoirs of a poor relation; being the story of a post-war Southern girl and her battle with destiny,N/A,1927,N/A,E.P. Dutton & Co.,New York,455 p,N/A,N/A,N/A,N/A,Describes her post-Civil War childhood and her years as an art student in Washington in the 1890's.,N/A,1869,N/A,N/A,N/A
Andrews,Robert Hardy,N/A,N/A,,,Corner of Chicago,N/A,1963,N/A,"Little, Brown and Co.",Boston,365 p,N/A,N/A,N/A,N/A,A view of his experiences in Chicago writing and establishing a reputation.,N/A,1903,N/A,N/A,N/A
Andrews,Roy Chapman,N/A,N/A,,,An explorer comes home: further adventures of Roy Chapman Andrews,N/A,1947,N/A,Doubleday & Co.,"Garden City, New York",276 p,N/A,N/A,N/A,N/A,A naturalist's look at the people and animals of his rural Connecticut home.,N/A,1884,1960,N/A,N/A
